author;mentioned;tweet_id
905731571331813377;930391161189076992;984339181802610688
66335855;360568526;984337430101811200
372761042;466407338;984331124662030336
744636956;466407338;984330952561315841
321884043;930391161189076992;984327793352822784
107873520;512261325;984320108444246016
1484556427;14436030;984316138053095424
19614200;14436030;984305679023427584
331038842;14436030;984188040615784448
331038842;14436030;984187988895780866
535640873;14436030;984178710835286018
155613968;2250313518;984174255414784002
155613968;259707738;984174255414784002
155613968;438251207;984174255414784002
155613968;247253317;984174255414784002
345306450;14436030;984153703820283908
3435446361;14436030;984150856286302209
10074662;2871981791;984141067598618626
10074662;36397274;984141067598618626
928364067319885825;1545994664;984110814004236294
928364067319885825;2510215220;984110814004236294
468339091;468339091;984108924512231424
1471620283;122353251;984098835499835392
385386105;14436030;984091101349990404
155613968;2250313518;984089015455502341
155613968;259707738;984089015455502341
373596903;14436030;984083532749393920
247253317;438251207;984068910042398720
247253317;259707738;984068910042398720
247253317;2250313518;984068910042398720
247253317;848802615551041536;984068910042398720
247253317;2871139419;984068910042398720
247253317;3414652797;984068910042398720
247253317;734248226;984068910042398720
247253317;247253317;984068910042398720
247253317;601264930;984068910042398720
247253317;270357225;984068910042398720
247253317;971352110947356673;984068910042398720
321884043;930391161189076992;984054782246752258
30833263;14436030;984053442036498432
880019069042405377;10228272;984050957175656450
364937898;2250313518;984024099956690944
364937898;259707738;984024099956690944
364937898;2676547765;984024099956690944
118771301;259707738;984013667137179649
118771301;2250313518;984013667137179649
118771301;2676547765;984013667137179649
118771301;466407338;984013667137179649
438251207;259707738;984013203557507072
438251207;2250313518;984013203557507072
438251207;848802615551041536;984013203557507072
438251207;2871139419;984013203557507072
438251207;3414652797;984013203557507072
438251207;734248226;984013203557507072
438251207;247253317;984013203557507072
438251207;601264930;984013203557507072
438251207;270357225;984013203557507072
438251207;971352110947356673;984013203557507072
893056892418871296;291600706;984003413305430017
893056892418871296;933411276033753089;984003413305430017
893056892418871296;724929549415358464;984003413305430017
893056892418871296;930085674245672961;984003413305430017
202574610;202574610;983960870911905793
880019069042405377;880019069042405377;983826510741204993
378177524;378177524;983791783103684610
949231237159374848;165901507;983769953378750465
949231237159374848;256716246;983769953378750465
949231237159374848;3172430465;983769953378750465
326338956;326338956;983766249724407808
326338956;303694707;983766249724407808
326338956;243714021;983766249724407808
326338956;1179223297;983766249724407808
326338956;466407338;983766249724407808
807722883816521728;42590652;983766137212166145
807722883816521728;461985375;983764863104241666
Unknown-25;15995033;983751373626970112
3247645888;1149175609;983750603276017665
15995033;1217805109;983732587909664768
1477699874;366471680;983716213464489985
1477699874;612376509;983716213464489985
1477699874;292836207;983716213464489985
1477699874;3247645888;983716213464489985
1477699874;466407338;983716213464489985
1149175609;3247645888;983714324718944256
1149175609;2638831847;983714324718944256
1149175609;309665838;983714324718944256
1149175609;1477699874;983714324718944256
1149175609;118771301;983714324718944256
805409652;461985375;983697899153510400
118771301;366471680;983696184098336769
118771301;3740251523;983696184098336769
118771301;467493948;983696184098336769
118771301;48298718;983696184098336769
118771301;830819423346884611;983696184098336769
118771301;199632789;983696184098336769
118771301;466407338;983696184098336769
2499048171;466407338;983694464861515776
2499048171;466407338;983689225374756865
2499048171;366471680;983689225374756865
3740251523;3740251523;983676661769080833
3740251523;335497991;983676661769080833
3740251523;403604183;983676661769080833
3740251523;199632789;983676661769080833
3740251523;366471680;983676661769080833
3740251523;466407338;983676661769080833
3740251523;537031247;983676661769080833
973807112;197144881;983674500683354112
973807112;386479447;983674500683354112
973807112;612376509;983674500683354112
973807112;292836207;983674500683354112
973807112;466407338;983674500683354112
466407338;366471680;983672250346991616
197144881;386479447;983669272269524992
197144881;612376509;983669272269524992
197144881;292836207;983669272269524992
197144881;466407338;983669272269524992
1172137448;2435205456;983668186989187072
197144881;3740251523;983660525778276352
197144881;335497991;983660525778276352
197144881;403604183;983660525778276352
197144881;199632789;983660525778276352
197144881;386479447;983660525778276352
197144881;466407338;983660525778276352
466407338;467493948;983660407075278848
466407338;366471680;983660407075278848
466407338;3740251523;983657052626178048
466407338;830819423346884611;983657052626178048
466407338;467493948;983657052626178048
466407338;366471680;983657052626178048
244911276;241082946;983651320799416321
172106334;952837230774636545;983632622306897921
172106334;466407338;983632622306897921
172106334;582615674;983632622306897921
172106334;400100289;983632622306897921
172106334;386479447;983632622306897921
113383766;94208950;983631234495602689
113383766;1143608796897583106;983631234495602689
255945475;226611875;983628149081755648
882161086488772609;466407338;983623116516659200
882161086488772609;166507237;983623116516659200
1477699874;3247645888;983615702803386369
1477699874;366471680;983615702803386369
1477699874;466407338;983615702803386369
2236386132;466407338;983615338528100354
1284359035;600260862;983614747856732160
392248167;386479447;983610798852452352
392248167;466407338;983610798852452352
392248167;3247645888;983610798852452352
292386254;461985375;983593435717406720
462279745;263560502;983581512418385920
3207758625;2305169606;983427001804644352
900172764;262541531;983421433530535936
900172764;99904689;983421433530535936
461985375;461985375;983413874983567361
2499048171;2305169606;983412240551464960
2570914842;947459193983979520;983394175931572224
2570914842;73355170;983394175931572224
2570914842;377408566;983394175931572224
2570914842;1035474847;983394175931572224
2570914842;2871981791;983394175931572224
2570914842;58576852;983394175931572224
194673466;717312048158400512;983387820860559363
107444251;705086409175142400;983367803746029569
3028532578;488692189;983366102402125825
3028532578;378177524;983366102402125825
330835961;985436174;983344404097269760
330835961;42590652;983344404097269760
303673201;72677087;983334417283330048
303673201;303673201;983334417283330048
303673201;1731454086;983334417283330048
63410702;42590652;983319060774612992
2985832967;860067373038141441;983305124893413376
186611755;262541531;983304517600055296
484021728;42590652;983289780610924545
845816282;42590652;983252363623399425
104154171;705086409175142400;983248244699467776
104154171;2482542765;983248244699467776
104154171;472933170;983248244699467776
104154171;107444251;983248244699467776
104154171;160846219;983248244699467776
104154171;156654648;983248244699467776
104154171;107444251;983244294537580544
104154171;160846219;983244294537580544
104154171;705086409175142400;983244294537580544
739065313174650880;291848859;983244056775069697
312607068;42590652;983234584560259072
425908612;1645040287;983220486594334720
1645040287;425908612;983104093710422018
2570914842;3247645888;982989656550756353
2570914842;2871981791;982989656550756353
2570914842;377408566;982989656550756353
241082946;928042471753437184;982939978996084736
135451850;241082946;982933050207227904
577560966;338890247;982579796164136960
577560966;2695429081;982579796164136960
409152183;836910324490059776;982560864912932864
2996248805;784283021646057472;982310220213964800
2996248805;870047598;982310220213964800
2996248805;2996248805;982310220213964800
2996248805;46609397;982310220213964800
866743670074212353;3247645888;982234478733967360
866743670074212353;866743670074212353;982234478733967360
963709283090206720;395896446;982220004954292225
372245384;372245384;982193797864935424
372245384;372245384;982193761089290241
819809576;46609397;982185112006574080
819809576;819809576;982185112006574080
466407338;303694707;982177882200948742
466407338;1179223297;982177882200948742
239446153;960875162643128322;982162545170501632
239446153;328971581;982162545170501632
239446153;1243960908;982162545170501632
239446153;3247645888;982162545170501632
326338956;303694707;982118722125967360
326338956;243714021;982118722125967360
326338956;1179223297;982118722125967360
326338956;231403789;982118722125967360
4274166082;322095041;982012650774323201
4274166082;18777523;982012650774323201
4274166082;377274982;982012650774323201
4274166082;278442446;982012650774323201
4274166082;1410604122;982012650774323201
4274166082;837596501924798464;982012650774323201
4274166082;3019855803;982012650774323201
118617137;148549671;982003184033062912
326626369;259707738;981943312453074944
326626369;278950925;981943312453074944
468339091;377274982;981920635772461058
705067360;1091770412;981905023025152000
524392214;148549671;981899142858465283
886413337;836910324490059776;981859467275964416
886413337;217352125;981859467275964416
886413337;255945475;981859467275964416
377408566;2570914842;981830311687409664
377408566;148549671;981830311687409664
118771301;780096491729944578;981806456788979713
118771301;253298167;981806456788979713
118771301;466407338;981806456788979713
798129607157366784;2570914842;981801432058925056
798129607157366784;2871981791;981801432058925056
798129607157366784;377408566;981801432058925056
798129607157366784;263560502;981801432058925056
798129607157366784;58576852;981801432058925056
179435532;157944422;981790918817865729
10074662;95039432;981783491380695040
10074662;148549671;981783491380695040
2570914842;148549671;981770752579002370
2570914842;2871981791;981770752579002370
2570914842;377408566;981770752579002370
2570914842;263560502;981770752579002370
2570914842;58576852;981770752579002370
297493225;22617995;981622076250509313
297493225;466407338;981622076250509313
297493225;3247645888;981622076250509313
601012453;2871981791;981621317433774080
601012453;3384805324;981621317433774080
544970893;420287729;981620181398183936
544970893;10228272;981620181398183936
2338841852;3384805324;981546943859052545
2338841852;723114351738138624;981546943859052545
2338841852;117104862;981546943859052545
247253317;247253317;981505459755585536
787949486677061633;369432631;981496367653810176
787949486677061633;Unknown-190;981496367653810176
787949486677061633;15442630;981496367653810176
2816848308;89435190;981455877617127424
3012584854;2266571594;981448529804656640
3012584854;2871981791;981448529804656640
2871981791;3384805324;981414840475537409
1035474847;2570914842;981412284475039744
1035474847;377408566;981412284475039744
1035474847;847772147091222529;981412284475039744
1035474847;2871981791;981412284475039744
1035474847;58576852;981412284475039744
1035474847;1327665708;981412284475039744
1035474847;2509973791;981412284475039744
1035474847;163770896;981412284475039744
155613968;481911722;981397200323346432
155613968;259707738;981397200323346432
155613968;863734204198256641;981397200323346432
155613968;481911722;981306602321039360
155613968;259707738;981306602321039360
155613968;863734204198256641;981306602321039360
273439880;481911722;981275354248728577
273439880;259707738;981275354248728577
273439880;863734204198256641;981275354248728577
273439880;155613968;981275354248728577
155613968;481911722;981261332115795968
155613968;259707738;981261332115795968
155613968;863734204198256641;981261332115795968
3247645888;19729431;981205030039670786
905731571331813377;2873923992;981185024304340992
3247645888;221758681;981184807265808385
3247645888;14917589;981184807265808385
278950925;104129067;981133827312701440
75254030;14942445;981120057722974208
255945475;75254030;981111567705047040
255945475;58821418;981111567705047040
255945475;14942445;981111567705047040
2236386132;109316621;981106561568395264
3247645888;582641363;981104965153361920
3247645888;3097019806;981104965153361920
273439880;481911722;981103817969324032
273439880;259707738;981103817969324032
273439880;863734204198256641;981103817969324032
273439880;155613968;981103817969324032
787949486677061633;839460433471893505;981100751069081600
784283021646057472;870047598;981095404098981888
784283021646057472;2996248805;981095404098981888
784283021646057472;46609397;981095404098981888
3247645888;89137470;981094173100183552
3247645888;372761042;981094173100183552
3247645888;14225088;981094173100183552
3247645888;466407338;981094173100183552
3247645888;273335564;981094173100183552
3247645888;332714701;981094173100183552
3247645888;267310512;981094173100183552
155613968;481911722;981076141996957696
155613968;259707738;981076141996957696
155613968;863734204198256641;981076141996957696
255945475;466407338;981065262052134912
255945475;3247645888;981065262052134912
255945475;14436030;981065262052134912
810149168241135616;481911722;981063722138513408
95238467;263560502;980927703481282560
95238467;952837230774636545;980927703481282560
95238467;14436030;980927703481282560
739065313174650880;3342577431;980919197961216005
739065313174650880;1379305758;980919197961216005
2382130471;267310512;980908076265025536
562854051;14436030;980904526541656068
3370861935;1099156962;980876592892309505
3370861935;14942445;980876592892309505
807722883816521728;89435190;980874669434777601
724594392401584131;14436030;980835693428699141
255945475;14436030;980817882186575873
255945475;466407338;980817882186575873
255945475;3247645888;980817882186575873
1336364870;278491600;980778355476828160
1336364870;14436030;980778355476828160
1352781744;14942445;980766458027405312
1352781744;246198985;980766458027405312
1352781744;242343224;980766458027405312
1352781744;84296635;980766458027405312
882161086488772609;14436030;980724015890182145
2387670572;364797773;980723536871481344
1099156962;14942445;980715463792517120
1099156962;14942445;980714842683297792
1099156962;57620993;980714842683297792
1099156962;263560502;980714842683297792
1099156962;3089494372;980714842683297792
1099156962;3341942717;980714842683297792
1099156962;343447873;980714842683297792
1099156962;242343224;980714842683297792
1099156962;217352125;980714842683297792
3246268330;962171952;980710956052484096
3246268330;3247645888;980710956052484096
3246268330;466407338;980710956052484096
3246268330;332714701;980710956052484096
58768933;1732130456;980696857780289536
3025656214;466407338;980695985197387776
3025656214;3247645888;980695985197387776
2483644466;14436030;980480074985111552
2483644466;562700830;980480074985111552
2483644466;292969669;980480074985111552
2483644466;1200299372;980480074985111552
2483644466;943363831;980480074985111552
2483644466;534857422;980480074985111552
2483644466;395896446;980480074985111552
2483644466;934733167948427264;980480074985111552
2483644466;902196714;980480074985111552
19614200;14436030;980438336413356032
627313560;1364222184;980388820448415744
627313560;268711494;980388820448415744
739065313174650880;14436030;980365335407808512
739065313174650880;3342577431;980365335407808512
2282390617;962171952;980348377639550976
293988497;962171952;980348359004295169
819522996247339010;14436030;980332149915181056
819522996247339010;14436030;980331721320271872
1172137448;2435205456;1002313606762033153
1172137448;1079553726287958016;1002313606762033153
1172137448;899289865296236544;1002313606762033153
384782485;2225226033;1002244349223194624
384782485;1896881047;1002244349223194624
384782485;3395219781;1002244349223194624
941205544039256064;1542823890;1002219329218318337
941205544039256064;2509262158;1002219329218318337
941205544039256064;3342577431;1002219329218318337
941205544039256064;2871981791;1002219329218318337
941205544039256064;58576852;1002219329218318337
941205544039256064;2204872148;1002219329218318337
941205544039256064;384257137;1002219329218318337
911177443112816640;122346851;1002208976254234625
536633948;4331600363;1002208799690772484
330699463;303061308;1002178879258353664
2643224861;1057530457;1002110648749355008
2570914842;377408566;1002092591779864576
2570914842;2871981791;1002092591779864576
2570914842;58576852;1002092591779864576
2570914842;263560502;1002092591779864576
2570914842;1327665708;1002092591779864576
458593737;54875038;1002085221074984960
515725452;4163234663;1002072175111737344
941205544039256064;2509262158;1001950476819156993
787964251004628992;3342577431;1001927297816031233
787964251004628992;925684568;1001927297816031233
1660833289;262613027;1001916862542827520
2345732732;466407338;1001912839483904002
2345732732;63867486;1001912839483904002
300182471;274941650;1001895499493003265
538632891;260877911;1001862246618796037
538632891;538632891;1001862246618796037
538632891;19509500;1001862246618796037
538632891;3445354943;1001862246618796037
2437476789;331038842;1001861968549081098
2437476789;320682727;1001861968549081098
2437476789;366577436;1001861968549081098
2437476789;3172683219;1001861968549081098
2437476789;118697276;1001861968549081098
2437476789;300182924;1001861968549081098
468339091;338890247;1001856624087195648
468339091;263131563;1001856624087195648
4178502669;4103894338;1001789333047738368
260877911;538632891;1001779274741886976
260877911;19509500;1001779274741886976
260877911;3445354943;1001779274741886976
971352110947356673;296845009;1001765256375488512
971352110947356673;279030847;1001765256375488512
928364067319885825;928364067319885825;1001765019728654338
928364067319885825;36634521;1001765019728654338
928364067319885825;4201202234;1001765019728654338
928364067319885825;263560502;1001765019728654338
928364067319885825;3342577431;1001765019728654338
928364067319885825;880019069042405377;1001765019728654338
928364067319885825;937432771684904960;1001765019728654338
529508365;14225088;1001754325931130880
277036036;395896446;1001739840109543426
179435532;395896446;1001739158195499009
994175657449058304;14942445;1001735839980847104
343223393;259707738;1001732448932323328
1023871908;262587472;1001727947819180032
1023871908;223200128;1001727947819180032
1023871908;1428025310;1001727947819180032
1023871908;866743670074212353;1001727947819180032
295796258;611802353;1001687244531556353
2834927723;386097588;1001567852481122307
2834927723;81860183;1001567852481122307
2834927723;998980535178481664;1001567852481122307
2834927723;4011166834;1001567852481122307
240643283;176767978;1001552488653295623
380817744;924743130536083458;1001548742204514304
380817744;929241113478729730;1001548742204514304
380817744;3342577431;1001548742204514304
380817744;924743130536083458;1001546449522429963
380817744;259707738;1001546449522429963
380817744;929241113478729730;1001546449522429963
747154855;933652475718045697;1001546114728906754
121707056;558604681;1001517970127024129
121707056;176767978;1001517970127024129
2643224861;1057530457;1001510693470957568
2643224861;3384805324;1001510693470957568
2643224861;2871981791;1001510693470957568
2643224861;143399331;1001510693470957568
2643224861;109316621;1001510693470957568
2643224861;614381359;1001510693470957568
2643224861;988491122;1001510693470957568
47433812;562084300;1001509641048772609
47433812;275430095;1001509641048772609
47433812;242343224;1001509641048772609
47433812;263560502;1001509641048772609
2924564397;539039778;1001503377447145472
707191591673454592;2871981791;1001494759398047746
707191591673454592;3384805324;1001494759398047746
539039778;259707738;1001488645285609480
2924564397;539039778;1001480296511008769
3042302206;1411477873;1001395275976658946
263217800;510005387;1001366532138598400
263217800;263217800;1001366532138598400
265432696;2863785113;1001208409876811781
2834927723;386097588;1001199712605794307
2834927723;1885823485;1001199712605794307
2834927723;384247993;1001199712605794307
241110836;466407338;1001197538802851845
430531529;3384805324;1001189607743082497
1855062697;14436030;1001177569721495552
807722883816521728;466407338;1001150081784074241
807722883816521728;19244471;1001147130747252736
1875988502;46609397;1001142351727915010
2930672915;1731454086;1001133167154270208
2930672915;303673201;1001133167154270208
2924564397;539039778;1001124692193923072
2924564397;259707738;1001124692193923072
3247645888;191763651;1001122509373222913
3247645888;3061422569;1001122509373222913
466407338;241110836;1001120507956260864
803873173070610433;803873173070610433;1001084286592839680
803873173070610433;40336017;1001084286592839680
803873173070610433;577560966;1001084286592839680
853200524;458593737;1001049483025805312
239446153;328971581;1001044723543498754
239446153;1243960908;1001044723543498754
239446153;707849494457671681;1001044723543498754
239446153;3247645888;1001044723543498754
776074036354945025;36397274;1001042806608220160
2437476789;166195118;1001034442817798144
2437476789;196697613;1001034442817798144
775709953;36397274;1001033034030899201
310223831;206254639;1001028467016822784
267310512;310223831;1001017791942725632
2229553418;3019855803;1000997781568479233
778515189872398336;611802353;1000970738633932801
467588794;915644929;1000871006276325376
331038842;952837230774636545;1000864643135561728
1411477873;15901999;1000742197682155520
1411477873;466407338;1000742197682155520
1411477873;109316621;1000742197682155520
1411477873;962357568;1000742197682155520
1411477873;106144676;1000742197682155520
447269705;1328742428;1000653777081380864
447269705;158308052;1000653777081380864
880019069042405377;611802353;1000622083783749632
992101094506618880;14942445;1000443550524477440
1217805109;1217805109;1000424809883455488
1217805109;14274452;1000424809883455488
1217805109;387048467;1000424809883455488
1217805109;202346566;1000424809883455488
1217805109;2184042338;1000424809883455488
1217805109;144820861;1000424809883455488
1217805109;807722883816521728;1000424809883455488
1217805109;259707738;1000424809883455488
1217805109;3247645888;1000424809883455488
2308097767;36397274;1000415274254860296
1411477873;15901999;1000379811515260928
1411477873;466407338;1000379811515260928
1411477873;109316621;1000379811515260928
1411477873;962357568;1000379811515260928
1411477873;106144676;1000379811515260928
390209168;64721604;1000376011920297984
390209168;144820861;1000376011920297984
331038842;447269705;1000373647763279872
1411477873;3247645888;1000369730975420416
1411477873;468367694;1000369730975420416
1635846486;625552603;1000333838168526848
2643224861;1057530457;1000317496229093377
411450047;36397274;1000304150868103168
735397250;595348047;1000102072988127234
202118656;310223831;1000047052418674688
975696829;611802353;1000041610523168770
941205544039256064;384257137;1000027706380242945
941205544039256064;58576852;1000027706380242945
941205544039256064;856179444;1000027706380242945
941205544039256064;2198451453;1000027706380242945
941205544039256064;889391168353693697;1000027706380242945
941205544039256064;941205544039256064;1000027706380242945
941205544039256064;2509262158;1000027706380242945
343223393;259707738;1000016705740070913
343223393;3342577431;1000016705740070913
629421758;2230437841;1000016137290240002
629421758;2871981791;1000016137290240002
629421758;3384805324;1000016137290240002
447269705;3342577431;1000015624276463619
2570914842;377408566;1000011611833290754
2570914842;2871981791;1000011611833290754
2570914842;58576852;1000011611833290754
2570914842;3384805324;1000011611833290754
343223393;259707738;1000007403662925825
343223393;3342577431;1000007403662925825
923988724173729792;297271237;999988874754580480
923988724173729792;253298167;999988874754580480
468367694;36397274;999955086678937600
569030705;570395385;999945613289705472
569030705;592730460;999945613289705472
4283336295;1682739038;999937932122361859
4283336295;1052543324970725376;999937932122361859
4283336295;492071324;999937932122361859
343223393;3342577431;999937929509294080
343223393;259707738;999937929509294080
343223393;3342577431;999934570559664128
343223393;259707738;999934570559664128
179435532;3342577431;999934088319590405
179435532;259707738;999934088319590405
343223393;3342577431;999931103162007552
343223393;259707738;999931103162007552
392791964;242343224;999930089163972609
392791964;562084300;999930089163972609
392791964;2338099969;999930089163972609
392791964;3342577431;999930089163972609
3342577431;263560502;999929507950813185
3342577431;1682739038;999929507950813185
3342577431;2517209988;999929507950813185
3342577431;400100289;999929507950813185
3342577431;435078479;999929507950813185
3684620601;242343224;999928590509727746
3684620601;263560502;999928590509727746
3342577431;3342577431;999928551158755328
249053803;1400718546;999928359080615936
249053803;10074662;999928359080615936
249053803;75535310;999928359080615936
249053803;1020140580;999928359080615936
249053803;2871981791;999928359080615936
249053803;239930331;999928359080615936
702086369733169152;701723873344151553;999928148534931456
702086369733169152;288742135;999928148534931456
569334851;242343224;999926291615793152
569334851;121385551;999926291615793152
239446153;328971581;999924950902325250
239446153;1243960908;999924950902325250
239446153;707849494457671681;999924950902325250
239446153;3247645888;999924950902325250
343223393;3342577431;999917647172009986
343223393;259707738;999917647172009986
730956739;269867740;999915165754707970
447269705;1745635675;999914766054256643
447269705;231403789;999914766054256643
803873173070610433;231403789;999914746294910976
392791964;2338099969;999913731118137345
392791964;562084300;999913731118137345
392791964;3342577431;999913731118137345
534857422;611802353;999775584698949632
468339091;980267484;999763524925698048
468339091;263131563;999763524925698048
777854094992089088;537156352;999741944598278146
777854094992089088;4126199961;999741944598278146
777854094992089088;550014490;999741944598278146
777854094992089088;555776170;999741944598278146
777854094992089088;292969669;999741944598278146
447269705;462279745;999728576244211712
423235213;2871981791;999726979527135233
569030705;534136058;999716550268608512
569030705;592730460;999716550268608512
415805554;385618112;999716117139599360
1525657784;106524885;999713253390471168
288742135;158308052;999686153103118336
288742135;890838088443977728;999686153103118336
3342577431;3342577431;999683774655975424
494203803;288742135;999679295697145856
1091770412;4155264495;999675106497646592
877809668227309568;857814235;999670713064808448
877809668227309568;225071709;999670713064808448
877809668227309568;2827430757;999670713064808448
3247645888;3247645888;999670269525577729
61461691;2345013116;999666507150962688
61461691;626865835;999666507150962688
343223393;259707738;999661893429153792
601012453;496527434;999655305553367041
343223393;259707738;999650086446657537
343223393;3342577431;999650086446657537
4202843157;19028805;999608581606596608
4202843157;4202843157;999608581606596608
4202843157;1635846486;999608581606596608
4202843157;426004159;999608581606596608
4202843157;625552603;999608581606596608
2841107987;87938850;999607133845979137
2841107987;820762471661191168;999607133845979137
2841107987;3118418111;999607133845979137
1361858161;733956523;999606635277496320
1361858161;236318698;999606635277496320
435078479;435078479;999598874099634177
877809668227309568;857814235;999589781511266304
877809668227309568;225071709;999589781511266304
877809668227309568;2827430757;999589781511266304
1200299372;369432631;999565170350395392
1200299372;837650124;999565170350395392
160831087;750276171393277952;999548078796492801
385438849;213421062;999525279012925440
385438849;105125276;999525279012925440
385438849;244627171;999525279012925440
3370861935;466407338;999521686033715200
3370861935;3247645888;999521686033715200
3370861935;118771301;999521686033715200
3370861935;15901999;999521686033715200
3370861935;263560502;999521686033715200
3370861935;242343224;999521686033715200
1400718546;2871981791;999518719821967360
1400718546;3247645888;999518719821967360
629461821;147995356;999402752446009345
2266571594;2871981791;999398059598581760
2266571594;3384805324;999398059598581760
735397250;466407338;999380004554362884
979209181;74834970;999367132067586049
2924564397;3212137929;999364933585375232
14180807;258254096;999364532358217731
258254096;258254096;999363407991144448
258254096;3384805324;999363407991144448
2321252036;2321252036;999357174261407745
2321252036;3384805324;999357174261407745
2321252036;2871981791;999357174261407745
1411477873;15901999;999353038014951424
1411477873;466407338;999353038014951424
1411477873;109316621;999353038014951424
1411477873;962357568;999353038014951424
1411477873;106144676;999353038014951424
2993047889;466407338;999352506454020097
2993047889;74453123;999352506454020097
2321252036;3384805324;999351760438341635
2321252036;2871981791;999351760438341635
2321252036;299149410;999351760438341635
2321252036;3247645888;999351760438341635
2321252036;3342577431;999351760438341635
4178502669;313979467;999349564456005632
4178502669;2550098779;999349564456005632
989171751300018176;734248226;999343993912733696
207918837;4178502669;999343936509444096
835289274;786658802;999336453778956288
835289274;231484647;999336453778956288
810902574;250362424;999332000480755712
2871981791;2871981791;999331232767934464
2871981791;3384805324;999331232767934464
807722883816521728;2382024948;999313465100722176
807722883816521728;750276171393277952;999313397878583296
15079404;515594590;999313162469076993
15079404;2871981791;999313162469076993
1180090729;466407338;999307255467118592
1180090729;121398330;999307255467118592
3247645888;249078816;999302822289080320
3247645888;14436030;999302822289080320
3247645888;466407338;999302822289080320
2985979473;2871981791;999301957037776896
2985979473;3384805324;999301957037776896
2985979473;144794493;999301957037776896
2985979473;106543336;999301957037776896
2985979473;895070606;999301957037776896
2985979473;618040477;999301957037776896
2985979473;1020140580;999301957037776896
2985979473;189083394;999301957037776896
86907888;385618112;999300263960891392
1023871908;262587472;999294081133109248
1023871908;223200128;999294081133109248
1023871908;1189929907;999294081133109248
1023871908;1545479312;999294081133109248
1023871908;1428025310;999294081133109248
1023871908;392599021;999294081133109248
1023871908;866743670074212353;999294081133109248
1023871908;2506742426;999294081133109248
1411477873;15901999;999289433475215361
1411477873;466407338;999289433475215361
1411477873;109316621;999289433475215361
1411477873;962357568;999289433475215361
1411477873;106144676;999289433475215361
10074662;2871981791;999282322779369472
900172764;132108490;999279596628520960
900172764;409152183;999279596628520960
385618112;86907888;999271972986064896
2499048171;1256593316;999271905059397632
2499048171;358280685;999271905059397632
2499048171;3247645888;999271053506605056
2499048171;1411477873;999271053506605056
466407338;377408566;999248576193576960
85519566;607023103;999247252345507842
484642973;455669847;999235573557727233
216487897;455669847;999233771345010688
216487897;15901999;999233771345010688
221758681;166507237;999229882021351424
355638312;74453123;999229743252819968
355638312;466407338;999229743252819968
355638312;3247645888;999229743252819968
466407338;3247645888;999229611086090240
466407338;118771301;999229611086090240
216487897;118771301;999229189130739712
216487897;466407338;999229189130739712
216487897;15901999;999229189130739712
750482028429062145;75254030;999226446764703745
222146496;12403412;999221878882537472
435078479;242343224;999221667607056385
1410604122;624037618;999212751422672896
1092029671;880019069042405377;999196754376646661
1092029671;342615763;999196754376646661
1092029671;2470722421;999196754376646661
1092029671;510902529;999196754376646661
1092029671;4201202234;999196754376646661
1092029671;743371529040306177;999196754376646661
1092029671;837322836;999196754376646661
1092029671;3513835695;999196754376646661
1092029671;4258337842;999196754376646661
1092029671;4030260016;999196754376646661
3247645888;1411477873;999191153999261696
488344696;750276171393277952;999180242148306946
2409045210;2382024948;999177806776070144
1411477873;3247645888;999176866169835521
1411477873;468367694;999176866169835521
95238467;2541124928;999042655731486720
95238467;242343224;999042655731486720
95238467;263560502;999042655731486720
447269705;2313568376;999036089582194688
880019069042405377;4201202234;998976797579587585
880019069042405377;2470722421;998976797579587585
880019069042405377;466407338;998976797579587585
880019069042405377;880019069042405377;998976797579587585
2570914842;377408566;998964757834190849
2570914842;2659377739;998964757834190849
2570914842;2570914842;998964757834190849
2570914842;163770896;998964757834190849
2570914842;1327665708;998964757834190849
2570914842;2871981791;998964757834190849
2570914842;58576852;998964757834190849
930142746752552960;724965496391634944;998963758855868417
930142746752552960;2541124928;998963758855868417
930142746752552960;712338200;998963758855868417
988618082;1682739038;998960531406032897
807722883816521728;104248434;998959202369441792
417174036;217352125;998959072241225728
569030705;534136058;998955311292731392
569030705;570395385;998955311292731392
569030705;223976750;998955311292731392
569030705;592730460;998955311292731392
1411477873;3247645888;998947133620449282
1411477873;468367694;998947133620449282
303235773;303235773;998896332231278592
303235773;1682739038;998896332231278592
49442935;941514565;998894358077300736
49442935;428076806;998894358077300736
49442935;106430178;998894358077300736
49442935;127161215;998894358077300736
49442935;254308275;998894358077300736
49442935;263560502;998894358077300736
49442935;81860183;998894358077300736
49442935;277036036;998894358077300736
49442935;2171922163;998894358077300736
49442935;246412003;998894358077300736
466407338;74453123;998888706244214784
369432631;369432631;998888677261676544
369432631;837650124;998888677261676544
2499048171;3247645888;998877875167268865
2499048171;3019855803;998877875167268865
2499048171;399951298;998877875167268865
3247645888;3019855803;998851106389266433
3247645888;399951298;998851106389266433
385618112;368367932;998847158924337152
931796597696024576;961133265766768640;998816330638856192
931796597696024576;231403789;998816330638856192
931796597696024576;76281529;998816330638856192
931796597696024576;2974440544;998816330638856192
931796597696024576;15618834;998816330638856192
931796597696024576;3159116768;998816330638856192
931796597696024576;2211434466;998816330638856192
931796597696024576;259902740;998816330638856192
132108490;200802497;998663124218793984
132108490;2604791584;998663124218793984
269205736;260328354;998623387831472129
269205736;97242612;998623387831472129
269205736;294120449;998623387831472129
380504023;144820861;998616024315547648
380504023;64721604;998616024315547648
